student_id,first_name,last_name,preferred_name,gender,pell_eligible,ok_to_text,inquiry_date,application_date,institution_name,coach_name,program,current_status
8e14a34f-3541-443d-92a1-2b9e5d988bf6,Josiah,Ford,,Agender,Eligible,,2021-02-22,2021-10-02,Organization C,Waluigi,Physics,Admission Decision Pending
567d2470-bfef-4e30-9255-d9b11e7f6d7d,Sean,Boyle,,Male,Eligible,,2020-12-29,2021-06-04,Organization C,Peach,Business,Application Withdrawn
a24a31ad-bbd8-47fa-84b1-cb2dba13a963,Raymond,Villegas,,Male,Eligible,,2021-04-03,2021-06-27,Organization C,Mario,Platforming Stu,Application Denied
e1476d76-8c02-4513-a01d-703fc52b870d,Ryker,Needham,,Not Specified,Not Specified,,2021-02-26,2021-05-09,Organization C,Peach,Anthropology,Admission Decision Pending
c7423bbb-c244-4b34-aafe-15263c0bbf58,Christopher,Santos,,Male,Not Specified,,2020-12-30,2021-05-23,Organization C,Bowser,Business,Admission Decision Pending
a56e621f-d8d2-4e39-8244-c34743172c73,Ann,Tucker,,Female,Eligible,,2020-12-04,2021-08-03,Organization C,Boo,Business,Submitted Application
dfed91ee-31cf-42ec-bd39-0d83eb31a7ea,Kathy,Vargas,,Female,Not Specified,,2020-12-30,2021-10-17,Organization C,Boo,Business,Started Application
0658f615-0c6d-4b62-9a71-497233341de2,Charles,Skinner,,Male,Eligible,,2021-02-06,2021-09-29,Organization C,Peach,Computer Scienc,Admission Decision Pending
f6aa5877-e8a9-4ad4-9c7b-82c22c635092,Brandon,Myers,,Male,Eligible,,2021-03-16,2021-06-19,Organization C,Boo,History,Submitted Application
4d8e7b94-aa87-4958-ace8-8c7eae5f60d6,Roksana,Wardle,,Non-binary,Eligible,,2021-04-19,2021-10-28,Organization C,Bowser,Platforming Stu,Application Withdrawn
fff594ee-4355-40c1-a0f6-4b3cd0a41c3d,Lawson,Doherty,,Not Specified,Eligible,,2020-12-08,2021-08-11,Organization C,Boo,Business,Submitted Application
b6215652-87ad-437f-8abf-77181a1a08db,April,Schneider,,Female,Not Specified,,2020-11-18,2021-06-15,Organization C,Peach,Physics,Application Withdrawn
54f82f8f-cce0-43e1-9031-13dea7e2f464,Sharon,Mathews,,Female,Not Specified,,2020-12-27,2021-05-29,Organization C,Bowser,Computer Scienc,Waitlist
5f8d68ce-32e7-44e0-ab6b-4fe2bc7c862b,Amrita,Parkes,,Not Specified,Not Specified,,2020-12-18,2021-06-19,Organization C,Toad,History,Waitlist
bf7f44aa-4ec7-4695-a2de-d3bf09c6856a,Franklin,Whittle,,Not Specified,Not Specified,,2020-12-03,,Organization C,Toad,Computer Scienc,Started Application
88923a0d-f629-44f1-9ec7-d45c1a0843ce,Sandra,Robinson,,Female,Eligible,,2021-03-19,2021-10-26,Organization C,Boo,Computer Scienc,Waitlist
2683e3c9-b5f2-4910-a92b-a71a47e070f9,Sarah,Weber,,Female,Not Specified,,2021-03-19,2021-07-12,Organization C,Peach,History,Submitted Application
e1c156b8-3f05-4272-af24-533396d60faf,Kevin,Cook,,Male,Not Specified,,2021-03-11,2021-07-19,Organization C,Waluigi,Business,Application Withdrawn
e4b875b8-4e15-45a6-9827-4956f42204df,Donald,Chavez,,Male,Not Specified,,2021-02-01,,Organization C,Boo,Computer Scienc,Waitlist
619e629d-6b37-4344-888d-2fc90a276b6b,Helen,Carter,,Female,Eligible,,2021-01-31,2021-05-11,Organization C,Boo,Platforming Stu,Application Withdrawn
10be5115-1552-4f5b-8d26-7cf77db66dee,Kaleem,Armitage,,Not Specified,Not Specified,,2021-02-27,2021-05-21,Organization C,Bowser,Computer Scienc,Application Denied
1724b154-7ba4-40f8-85c3-2148fbdad379,Donna,Knight,,Female,Eligible,,2020-12-10,2021-07-09,Organization C,Bowser,Physics,Submitted Application
4789032f-86fd-43fb-bac5-7d1221f26d9a,Jose,Taylor,,Male,Eligible,,2021-03-09,2021-08-12,Organization C,Boo,Computer Scienc,Started Application
8618431a-ce54-4449-a523-c02b884abb6d,Tracy,Rios,,Female,Not Specified,,2021-02-21,2021-10-12,Organization C,Bowser,History,Waitlist
d70f87e7-28ba-449d-aae9-c1aa8e9d8cca,Allison,Delgado,,Female,Not Specified,,2021-04-01,2021-10-09,Organization C,Boo,Anthropology,Submitted Application
5b820a66-f2d2-4d5a-b4cc-3acabca10525,Melanie,Benson,,Female,Not Specified,,2020-11-07,2021-07-12,Organization C,Bowser,Physics,Submitted Application
c46c179e-d646-4e50-ad18-3e671fd99e8d,Jennifer,Carter,,Female,Eligible,,2021-03-31,2021-07-03,Organization C,Peach,Physics,Application Withdrawn
b490834c-8f26-4416-ade3-323d7163d79e,Michelle,Mueller,,Female,Not Specified,,2021-04-08,2021-10-18,Organization C,Waluigi,Computer Scienc,Admitted
c5eba21e-7122-4273-b9ea-99b55a7a0eba,Jasleen,Beltran,,Not Specified,Eligible,,2021-03-19,2021-06-29,Organization C,Boo,History,Admission Decision Pending
70c5941c-0560-4e36-ba42-a71078c5aa4f,Erika,Livingston,,Female,Eligible,,2020-12-04,2021-10-02,Organization C,Bowser,Computer Scienc,Started Application
5dc0732e-27c4-454d-9f94-7236ff63bfc3,Arla,Gilmour,,Not Specified,Not Specified,,2020-11-19,2021-09-12,Organization C,Boo,Physics,Waitlist
7bb66d2c-f121-4b1c-a303-f1229387e61d,Juan,Beck,,Male,Not Specified,,2021-02-23,2021-08-11,Organization C,Boo,Physics,Waitlist
b17c2d83-4f7a-42e8-bb8c-6d169241511e,Charles,Ramsey,,Male,Eligible,,2021-02-24,2021-07-16,Organization C,Mario,Physics,Application Denied
1e2d4fef-b8d6-48ce-9f7f-3ddb85714a9a,David,Lowe,,Male,Not Specified,,2020-11-19,2021-08-24,Organization C,Mario,History,Submitted Application
76b5340c-3e71-4e6c-b1ab-051fef0f027b,Elizabeth,Spears,,Female,Not Specified,,2021-02-26,2021-08-20,Organization C,Waluigi,Business,Admission Decision Pending
5066faf7-5e0f-401c-ab0e-0edd299967e6,Kelly,Patel,,Female,Eligible,,2021-02-25,2021-09-16,Organization C,Mario,Physics,Waitlist
1d309772-fab6-4177-baa0-ddd1a30068fb,Emily,Everett,,Female,Not Specified,,2021-04-15,2021-05-31,Organization C,Peach,Physics,Submitted Application
03066817-87dd-409d-92de-b554466f2480,Bryan,Rose,,Male,Eligible,,2021-01-20,2021-08-17,Organization C,Waluigi,Platforming Stu,Submitted Application
7a264b5f-5183-4153-9cab-7b67b88c3239,Joseph,Archer,,Male,Eligible,,2021-01-16,2021-08-31,Organization C,Mario,Physics,Submitted Application
408c50e0-1839-48c6-9f50-ad67ec6baf5c,Laura,Lambert,,Female,Eligible,,2021-03-16,2021-05-31,Organization C,Peach,Platforming Stu,Admission Decision Pending
aac44f64-113b-4516-9ad0-180ee9c8badb,Odin,Rocha,,Not Specified,Eligible,,2021-04-10,2021-06-25,Organization C,Bowser,Platforming Stu,Admitted
332ed6cf-8cf3-4745-af5f-9a105a7ffaa1,Christopher,Cook,,Male,Not Specified,,2020-11-02,2021-09-03,Organization C,Mario,Platforming Stu,Admitted
daa3ef2d-34cb-4608-888d-76168a40a63f,Arif,Valdez,,Not Specified,Eligible,,2021-03-25,2021-09-30,Organization C,Boo,Platforming Stu,Started Application
ac2db4d9-771f-432a-8117-0fedbc97a182,Brennan,Savage,,Not Specified,Eligible,,2021-04-10,2021-05-11,Organization C,Boo,History,Admission Decision Pending
3f1d10ce-1e69-45dd-86f9-b826ea147486,Randy,Ford,,Male,Eligible,,2020-12-23,2021-06-12,Organization C,Waluigi,Business,Waitlist
df5cb34d-e3cb-4d90-9c4c-f8790f0966bd,Charles,Coleman,,Male,Eligible,,2020-11-16,2021-09-21,Organization C,Mario,Platforming Stu,Application Withdrawn
43302f6e-a915-4152-89d6-987e69c5d0ea,Mary,Buchanan,,Female,Eligible,,2021-01-18,2021-05-24,Organization C,Toad,Platforming Stu,Submitted Application
224db5d6-6c08-4cde-a955-ace5b4d2ec6f,Samantha,Smith,,Female,Eligible,,2020-12-17,,Organization C,Mario,Physics,Submitted Application
8a21e6ea-d7ab-462f-8e5b-c9c1a443e4a9,Shane,Blackwell,,Male,Eligible,,2021-01-26,2021-06-11,Organization C,Toad,Business,Started Application
5e576b38-1832-41e3-9e7b-a508faa2697c,Jonathan,Arellano,,Male,Eligible,,2020-11-12,2021-06-20,Organization C,Boo,Physics,Admission Decision Pending
b016facc-a674-4489-b4c3-d558a3337dc6,Cynthia,Smith,,Female,Not Specified,,2021-02-26,2021-05-26,Organization C,Bowser,Platforming Stu,Application Withdrawn
de204db6-f2cd-45ee-979d-5cf22c0c76c2,Lauren,Weaver,,Female,Not Specified,,2020-12-18,2021-08-12,Organization C,Mario,History,Waitlist
9810393d-06b8-4ba0-9c52-3122e7266df7,Lawrence,Nguyen,,Male,Not Specified,,2021-03-30,2021-08-20,Organization C,Waluigi,Computer Scienc,Admission Decision Pending
5125a71c-a623-4fad-80df-1adfef25627c,Cheryl,Diaz,,Female,Eligible,,2021-01-23,2021-07-08,Organization C,Mario,Physics,Started Application
c7452be3-29b3-4fea-814a-843419bd007b,Melissa,Morrison,,Female,Not Specified,,2020-11-14,2021-07-14,Organization C,Toad,Anthropology,Admitted
a7beb8ae-fb88-49b1-bf6b-d8c26f6365df,Jennifer,Sawyer,,Female,Eligible,,2020-12-27,2021-06-22,Organization C,Toad,Platforming Stu,Admitted
bafe3626-18b8-44c8-b8c8-1fe8016777ca,Erin,Phillips,,Female,Eligible,,2021-03-22,2021-05-03,Organization C,Peach,Platforming Stu,Admission Decision Pending
b83033b3-7298-48a3-af62-2d3e6ebc90a4,Christopher,Holmes,,Male,Not Specified,,2021-03-30,2021-08-10,Organization C,Bowser,Business,Submitted Application
cfb3f18e-cadf-481f-954b-c225d83c916c,Terry,Haley,,Male,Not Specified,,2021-03-10,2021-05-29,Organization C,Peach,History,Admission Decision Pending
93ef5c2b-9dee-4fae-a3e7-babbb5b3ab32,Steven,Williams,,Male,Eligible,,2020-12-20,2021-09-01,Organization C,Boo,Business,Admission Decision Pending
98fec6f5-b13b-4d49-b0e9-7cbb61f4608f,Sarah,Potter,,Female,Not Specified,,2020-11-16,2021-08-01,Organization C,Peach,Anthropology,Application Withdrawn
df0ae615-6eb9-424d-9cf8-cbcb98daebb6,Lindsey,Holder,,Female,Eligible,,2020-12-08,2021-08-30,Organization C,Boo,Business,Submitted Application
f3be3bd5-7f4e-4a54-8299-c8010dd9f778,Simone,Holder,,Not Specified,Eligible,,2021-02-27,2021-05-31,Organization C,Boo,History,Admitted
aa50050a-53ff-4ccd-978e-f11157dcf623,Daniel,Kelley,,Male,Eligible,,2021-04-17,2021-08-21,Organization C,Waluigi,Anthropology,Admission Decision Pending
ecd860ed-74be-42b8-a156-617137c830db,Janet,Hendricks,,Female,Eligible,,2020-12-01,2021-09-26,Organization C,Toad,Computer Scienc,Started Application
25123262-5fb9-4753-ae9c-935dd93a8769,Jacob,Dunn,,Male,Eligible,,2021-02-23,2021-05-10,Organization C,Boo,History,Admitted
fa830800-ddd5-41ea-8b71-e2ffafc503d1,Ruby Leigh,Hicks,,Not Specified,Eligible,,2021-01-23,2021-07-08,Organization C,Toad,Computer Scienc,Application Withdrawn
b430dd94-e8a2-414e-b19c-3bbc726be5fb,Adrian,Johnson,,Male,Not Specified,,2021-04-26,2021-10-24,Organization C,Boo,Computer Scienc,Waitlist
c9e277f6-4588-4d7b-a5fc-0160851cb322,Xavier,Chen,,Male,Not Specified,,2020-11-25,2021-09-11,Organization C,Boo,Platforming Stu,Admission Decision Pending
3855e755-b449-4470-a954-07c718dc9738,Jason,Robinson,,Male,Not Specified,,2021-01-23,2021-07-04,Organization C,Bowser,Computer Scienc,Application Denied
3c6e78a2-0810-42cf-982d-64e0950c02b2,Charles,English,,Male,Eligible,,2021-01-22,2021-05-10,Organization C,Waluigi,Computer Scienc,Submitted Application
6ea7bd69-f4cd-45f3-8203-22d2748b5d2d,Thomas,King,,Male,Eligible,,2020-11-26,,Organization C,Peach,Physics,Submitted Application
4be0ec94-9f82-42fe-8168-16e4d5af4001,Michael,Lee,,Male,Not Specified,,2020-12-27,2021-10-16,Organization C,Peach,Business,Waitlist
ede4f036-7328-430a-a515-138e8fc52070,Kiran,Bouvet,,Not Specified,Not Specified,,2020-11-20,2021-08-12,Organization C,Mario,Business,Waitlist
0adad24b-1cdf-4230-9844-2a2093fe3e9f,Mark,Bauer,,Male,Eligible,,2021-04-21,2021-08-08,Organization C,Boo,Business,Started Application
fe088952-5f72-49d3-91d4-6d9b2da8a79b,Natalie,Chang,,Female,Eligible,,2021-01-15,2021-08-19,Organization C,Boo,History,Application Withdrawn
f77efc88-338c-4d7f-b39b-383ad3ef8189,Judith,Jackson,,Female,Not Specified,,2021-04-23,2021-09-24,Organization C,Boo,Computer Scienc,Started Application
818f2c04-40a4-4241-a791-2080893f8c11,April,Gross,,Female,Not Specified,,2020-12-25,2021-10-06,Organization C,Peach,Business,Started Application
ea071f00-7b15-40db-ad89-1465ed5b0ed2,Christopher,Long,,Male,Eligible,,2021-02-01,2021-06-15,Organization C,Peach,Platforming Stu,Started Application
40ce994f-4119-4d41-a950-4540a8ace093,Kevin,Bell,,Male,Eligible,,2021-04-02,2021-06-02,Organization C,Mario,History,Admitted
943cd2ce-61e8-4962-9604-ea2ed62ec528,David,Doyle,,Male,Not Specified,,2021-02-19,2021-09-30,Organization C,Peach,Business,Application Denied
49535585-5fd6-461e-8ec0-71c918b60da5,Laurie,Mack,,Female,Eligible,,2021-02-16,2021-10-27,Organization C,Bowser,Anthropology,Admission Decision Pending
9ade9e99-9dbd-4c68-bdd4-7a1da79c6014,Andrew,Evans,,Male,Not Specified,,2020-12-01,2021-06-16,Organization C,Peach,Physics,Application Withdrawn
f7c1bff9-240f-4868-8bf6-70401c52e953,Aine,Alston,,Not Specified,Not Specified,,2021-02-01,2021-09-12,Organization C,Waluigi,History,Admitted
cc5ad187-930a-4c81-bcd5-d1bd33d88a58,Brent,Mckinney,,Male,Eligible,,2020-11-02,2021-07-06,Organization C,Mario,Computer Scienc,Waitlist
8d104be4-01b9-44d7-b0ee-41f2412a616b,David,Jones,,Male,Eligible,,2020-12-16,2021-08-25,Organization C,Boo,Business,Submitted Application
cb8cd868-3b56-4c54-9c9a-42241be74c9b,Nicholas,Richards,,Male,Not Specified,,2021-03-17,2021-06-29,Organization C,Boo,Platforming Stu,Waitlist
23a9fab3-aa30-429f-8c5f-00084c68d5a4,Tia,Butt,,Not Specified,Eligible,,2021-04-14,2021-07-01,Organization C,Mario,Computer Scienc,Application Withdrawn
cc5728f6-8725-4b63-8937-f84c57d03251,Brian,Cooper,,Male,Eligible,,2021-02-26,2021-10-21,Organization C,Mario,Computer Scienc,Started Application
a5c45255-8114-4df4-9985-5e7b9a192cf6,Kevin,Mcgrath,,Male,Eligible,,2020-12-19,2021-06-17,Organization C,Peach,Business,Waitlist
6aaee429-71c1-42ed-ae04-6d0d145640e7,Teresa,Yates,,Female,Eligible,,2021-04-24,2021-09-23,Organization C,Mario,Anthropology,Waitlist
9288b9f4-e862-4a67-b9c4-ee515bdf1493,Ayva,Ballard,,Not Specified,Eligible,,2021-04-15,2021-05-19,Organization C,Peach,Platforming Stu,Admission Decision Pending
b60e7e0e-58e3-4d89-98af-5b34fa28e759,Darren,Boyer,,Male,Eligible,,2021-02-07,2021-10-17,Organization C,Toad,Business,Admission Decision Pending
a88444e0-87ab-4e3b-8666-73950fe65629,Holly,Cummings,,Female,Eligible,,2021-04-09,2021-10-06,Organization C,Mario,Business,Admitted
875f6a80-7a43-421c-aaaa-3369d0d42e78,Patricia,Woods,,Female,Not Specified,,2021-04-21,2021-05-17,Organization C,Bowser,History,Waitlist
7d405eff-cfce-49c1-be4b-1cf3d1b587ca,Jason,Mathews,,Male,Not Specified,,2021-03-20,2021-06-12,Organization C,Bowser,Anthropology,Started Application
50e1d41c-d1a9-4f29-acfb-44c7e80ac104,Patrick,Lowe,,Male,Not Specified,,2020-11-24,2021-06-24,Organization C,Toad,Business,Application Denied
6d0a4108-76d1-4205-aec1-35bf91f6ea59,Lani,Davila,,Not Specified,Eligible,,2020-12-03,2021-05-26,Organization C,Boo,Business,Submitted Application
a4a56520-3cef-43d1-88ed-0663f055ff82,Monica,Schneider,,Female,Eligible,,2020-12-01,2021-08-20,Organization C,Peach,Anthropology,Started Application
64c2007f-738b-47de-9b56-846a9a560e12,Michele,White,,Female,Not Specified,,2020-12-09,2021-05-24,Organization C,Toad,Computer Scienc,Admission Decision Pending
0baa7040-2a07-4626-a137-a1f4a1a452cf,Craig,Johnson,,Male,Not Specified,,2021-03-27,2021-05-03,Organization C,Mario,Computer Scienc,Waitlist
d66456ca-0227-4696-9028-32f175141424,Solomon,Mair,,Not Specified,Eligible,,2021-01-15,2021-05-08,Organization C,Waluigi,Business,Submitted Application
7864f5b6-fc71-4529-8bd6-6a57671891a2,Tracy,Hughes,,Female,Eligible,,2021-03-27,2021-08-21,Organization C,Mario,Anthropology,Admission Decision Pending
ad82e167-7ca5-43d1-8ca1-2c7101532cc9,David,Henry,,Male,Not Specified,,2021-03-09,2021-07-27,Organization C,Mario,Platforming Stu,Admission Decision Pending
8636b2c7-0efe-490a-99f0-4520ea407133,Bryan,Evans,,Male,Not Specified,,2021-01-14,2021-07-11,Organization C,Mario,History,Admission Decision Pending
c6cd965a-7079-4505-a27a-5c6af9925b5d,Jenny,Hunter,,Female,Not Specified,,2021-03-29,2021-05-20,Organization C,Peach,Platforming Stu,Waitlist
be1200ef-06e3-426d-8b2a-ecf154ff2c6d,Lisa,Lee,,Female,Eligible,,2020-11-28,2021-10-24,Organization C,Waluigi,Computer Scienc,Waitlist
c4f2a8f1-edce-4111-bac7-b8efd04eca0e,Pepper,Potts,,Female,Eligible,False,2020-12-10,2021-09-02,Organization A,Toad,Computer Scienc,Admitted
6280d65e-4d43-4ee4-8824-d51f1c4edb8b,Carol,Danvers,,Female,Eligible,True,2020-11-17,2021-08-01,Organization A,Peach,Anthropology,Application Withdrawn
3046812f-97cf-4ffd-8d6e-db3a98a64a0d,Bruce,Wayne,,Male,Not Eligible,True,2020-11-14,2021-06-10,Organization A,Peach,Anthropology,Admission Decision Pending
f9c8a523-38e1-489f-b48b-da2c57fb9fc5,Lacie Mae,Payne,,Not Specified,Eligible,True,2020-12-04,2021-10-31,Organization A,Mario,Physics,Submitted Application
42c4e4cd-3e45-4911-8ae4-50eedba41689,Aiza,Mata,,Not Specified,Eligible,True,2021-03-26,2021-06-19,Organization A,Bowser,History,Submitted Application
3dbe523a-4c46-4020-960d-0a7d87708fc5,Kara,Danvers,,Female,Eligible,True,2021-03-27,2021-05-11,Organization A,Boo,Platforming Stu,Admitted
7fd4a03e-c80e-4f65-ae64-090543626fd8,Barry,Allen,,Male,Not Eligible,True,2021-01-31,2021-08-30,Organization A,Toad,Anthropology,Application Denied
a99e440e-ee00-4862-9cfa-fa49b0e1447e,Matthew,Murdock,Matt,Male,Eligible,True,2020-12-04,2021-05-19,Organization A,Peach,History,Admitted
f898495c-292a-4727-bdc2-000ec4625ed1,Kitty,Pryde,,Female,Not Eligible,True,2021-03-15,2021-05-11,Organization A,Peach,Anthropology,Submitted Application
35ee33f8-fe65-4bc1-a86d-c84e8a720fac,Haya,Dodd,,Not Specified,Not Eligible,,2021-02-21,2021-07-13,Organization A,Waluigi,Physics,Application Denied
55677c43-605e-4c46-831e-745151ccac4f,Rachel,Summers,,Female,Eligible,,2021-03-13,2021-09-21,Organization A,Toad,Anthropology,Started Application
d963baf4-e54b-4569-b0ab-6a6be695a2e3,Betsy,Braddock,,Female,Eligible,,2021-04-28,2021-09-24,Organization A,Toad,Platforming Stu,Admission Decision Pending
736158c0-bdc1-4465-85ed-a277a3c87d31,Emma,Frost,,Female,Eligible,,2021-04-24,2021-08-25,Organization A,Waluigi,Anthropology,Application Denied
88ffb2e5-e625-4020-a94a-c6d17b946888,Raven,Darkholme,,Female,Eligible,,2021-02-11,2021-05-20,Organization A,Mario,Computer Scienc,Waitlist
b253f5de-cb11-4b8f-9199-ed45ebd78596,Jessica,Drew,,Female,Eligible,,2021-04-14,2021-09-17,Organization A,Peach,Business,Waitlist
0373c13e-f4fd-4758-9802-dea69ec4c289,Peter,Quill,,Male,Not Eligible,,2021-02-03,2021-09-26,Organization A,Bowser,Physics,Admission Decision Pending
aca17557-13cc-4a3a-a252-637a9ea74326,Jubilation,Lee,Jubilee,Female,Not Eligible,,2020-11-11,2021-09-22,Organization A,Mario,Platforming Stu,Application Withdrawn
d05fcb25-2bad-4f4c-b566-87d2efafd3a1,Natalia,Romanova,,Female,Eligible,,2020-12-19,2021-10-12,Organization A,Waluigi,Platforming Stu,Admission Decision Pending
11dc61ac-f3bc-4dc0-9cf2-d01017b26075,Mariah,Dillard,,Female,Eligible,,2020-12-07,2021-06-24,Organization A,Bowser,History,Admission Decision Pending
77da743f-a353-44f1-a0c5-804792dbe13b,James,Rhodes,,Male,Eligible,,2020-11-24,2021-10-06,Organization A,Boo,Business,Started Application
e4abd996-7960-4ac3-84ff-e5356f7ff082,Tilda,Johnson,,Female,Not Eligible,,2021-02-09,2021-05-18,Organization A,Boo,Computer Scienc,Waitlist
6ec45a7b-50b6-49f5-9f8f-26310391383e,Agatha,Harness,,Female,Eligible,True,2020-11-07,2021-06-02,Organization A,Peach,Anthropology,Started Application
88703845-57ea-4ced-b5df-430f61e4879d,Alison,Blaire,,Female,Eligible,True,2021-04-28,2021-07-29,Organization A,Bowser,Platforming Stu,Waitlist
7c196df5-20f4-4de0-8621-6bcc4c6df2e6,Sooraya,Qadir,,Female,Not Eligible,True,2021-03-17,2021-05-21,Organization A,Peach,Physics,Submitted Application
9dfbc8b2-620b-4739-a03b-185cc49f795d,Maya,Lopez,,Female,Eligible,,2021-04-28,2021-09-19,Organization A,Mario,Physics,Admitted
61f5566f-e793-4088-b6fe-a906e378cf12,Abe,Sapien,,Male,Eligible,,2021-01-24,2021-06-18,Organization A,Mario,Computer Scienc,Started Application
e714d9ee-2542-4586-ac1e-d6dafa4f9cac,Katherine,Power,Katie,Female,Not Eligible,,2020-12-11,2021-05-02,Organization A,Boo,Platforming Stu,Waitlist
21c6e5b1-9ac3-4a4a-b6e7-6e84c930bbb5,Gwendolyn,Poole,,Female,Eligible,,2021-02-24,2021-09-16,Organization A,Boo,History,Waitlist
6b485fef-63b2-4e64-b2ce-ca80c34c3466,Barbara,Morse,,Female,Eligible,,2021-02-28,2021-07-18,Organization A,Mario,Business,Admission Decision Pending
bc3294b2-18ac-49b2-8e8e-58e32269e046,Nick,Fury,,Male,Not Eligible,,2021-01-28,2021-05-28,Organization A,Toad,Platforming Stu,Application Denied
a9d58eba-8bd9-4ffd-9286-666d6a6e43e0,Lunella,Lafayette,,Female,Not Eligible,,2020-12-09,2021-10-13,Organization A,Boo,Computer Scienc,Application Withdrawn
ef3c758e-4f55-4db2-aaae-05e765408a1e,Hank,Pym,,Male,Not Eligible,,2021-02-15,2021-05-30,Organization A,Waluigi,History,Started Application
a0a1536d-80c7-49ae-ac9a-7cf38a02d51d,Cindy,Moon,,Female,Eligible,,2020-11-23,2021-09-18,Organization A,Bowser,Computer Scienc,Admission Decision Pending
9e1c93b7-b5fc-416e-a02a-aa42334f363c,Johnny,Blaze,,Male,Not Eligible,,2020-12-09,2021-09-24,Organization A,Toad,Platforming Stu,Submitted Application
2cf1a23a-d7cf-49a6-aa60-5c44b1a31a7f,Frank,Castle,,Male,Not Eligible,,2021-04-10,2021-08-08,Organization A,Toad,Platforming Stu,Waitlist
2dcee57a-6840-43ef-a86f-bf81d8e5a86c,Miranda,Hoover,,Female,Eligible,,2021-03-31,2021-08-04,Organization A,Waluigi,Business,Admission Decision Pending
6089585d-2321-4f49-9b7d-45b67bcb4967,Erik,Lehnsherr,,Male,Eligible,,2021-01-16,2021-08-15,Organization A,Toad,Computer Scienc,Application Withdrawn
089e1a5b-af82-4ea4-8134-c4027f2a9246,Katherine,Grant,,Female,Eligible,True,2020-11-22,2021-08-05,Organization A,Toad,Physics,Application Denied
126b6a6d-c4c8-42d6-a3bd-fe35b6e893cc,Alyce,Preece,,Not Specified,Not Eligible,True,2021-02-20,2021-07-11,Organization A,Toad,Computer Scienc,Application Denied
8d40f77e-f6d9-4c7f-8b05-94c72d7cdf9a,Amy,Rodriguez,,Female,Eligible,True,2021-03-15,2021-10-20,Organization A,Peach,Business,Admission Decision Pending
dfd59644-fb00-46e2-af14-e2dc4ab1389b,Warren,Worthington,,Male,Not Eligible,False,2021-04-07,2021-10-10,Organization A,Peach,Platforming Stu,Submitted Application
1b444845-1a47-4ff1-b71c-7ea8f31a6c16,Verity,Hendricks,,Not Specified,Not Eligible,False,2021-04-12,2021-08-17,Organization A,Mario,History,Admission Decision Pending
337ffdc1-9c29-40d3-bce8-9a2572dee778,Brittany,Thompson,,Female,Eligible,False,2021-03-13,2021-09-19,Organization A,Peach,Business,Application Denied
7a554934-73b6-4a88-be2b-dadeb79b55e8,Beulah,Noel,,Not Specified,Not Eligible,,2020-12-17,2021-05-30,Organization A,Bowser,Physics,Admitted
2780335f-f043-469e-b760-c99dee02e9c9,Victor,Creed,,Male,Not Eligible,,2020-11-18,2021-10-25,Organization A,Bowser,Business,Application Withdrawn
a76f56e6-c589-4749-9b6d-bd349910c2cb,Sarah,Harris,,Female,Eligible,,2021-04-04,2021-09-04,Organization A,Mario,Physics,Admitted
f24f13ec-1e6f-49ea-9c30-42252f223b67,En Sabah,Nur,,Male,Not Eligible,,2020-11-15,2021-09-20,Organization A,Mario,Business,Admission Decision Pending
8660a4e4-6d52-4d9e-8e66-69fe9b4aa3d5,Norrin,Radd,,Male,Eligible,,2021-02-14,2021-06-25,Organization A,Toad,History,Waitlist
45cfb2bb-0417-4c8c-89fd-f5746b9d29d7,Tyrone,Johnson,,Male,Eligible,,2020-12-31,2021-10-28,Organization A,Bowser,History,Admitted
6a8fbd78-83d6-49a0-86f6-1ce920299910,Sara,Hernandez,,Female,Not Eligible,,2020-12-29,2021-07-18,Organization A,Waluigi,Computer Scienc,Started Application
9e7e4529-c223-4972-870a-a74a72061e30,Amahl,Farouk,,Male,Not Eligible,,2021-03-30,2021-10-21,Organization A,Boo,Platforming Stu,Waitlist
3cc06cbf-12c2-4198-9ee0-a4847b4d1bdc,Roderick,Kingsley,,Male,Not Eligible,,2021-01-27,2021-06-24,Organization A,Toad,Anthropology,Waitlist
7307db76-8c39-4358-bc2e-62ef46c27520,Rafael,Davenport,,Not Specified,Not Eligible,,2020-11-10,2021-10-08,Organization A,Mario,History,Waitlist
c85a38a5-b41a-4f3a-ba13-09e98642d71c,George,Tartlton,,Male,Eligible,,2021-01-25,2021-07-11,Organization A,Boo,Anthropology,Application Denied
fbd27a09-441f-4a33-8155-3d89a8cf2f87,Crystal,Smith,,Female,Not Eligible,,2020-11-22,2021-06-19,Organization A,Toad,Computer Scienc,Application Withdrawn
cc232611-f0d0-494b-b24b-9dee7f0163c8,Yasmine,Conroy,,Not Specified,Not Eligible,,2021-03-04,2021-06-17,Organization A,Waluigi,Business,Waitlist
0dcaa9cc-454d-4152-bdd6-96de0af39657,Miles,Warren,,Male,Not Eligible,,2021-04-21,2021-08-11,Organization A,Bowser,Platforming Stu,Started Application
c86031a5-f01c-45e5-9a6d-76c1f6dac065,Zachary,Hodges,,Male,Not Eligible,,2020-12-22,2021-08-25,Organization A,Waluigi,Computer Scienc,Admitted
86038f13-66eb-46e2-9771-d4b8702eb6a1,Mary,Santana,,Female,Not Eligible,,2021-02-27,2021-08-21,Organization A,Bowser,History,Submitted Application
5ade30f9-7f60-4e24-8f58-3a9b13c43782,Joseph,Robertson,,Male,Eligible,,2020-12-02,2021-06-22,Organization A,Boo,History,Submitted Application
